Seed,Clubs,Hearts,Spades,Diamonds,Ace,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Jack,Queen,King,SuitEuclid,SuitEucIgnZero,SuitMedian,SuitMedIgnZero,SuitRange,SuitRngIgnZero,SuitStdDev,SuitSDIgnZero,SuitsPres
165,5,4,2,5,0,3,2,0,1,2,2,1,1,0,1,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
166,3,6,3,4,1,1,1,0,1,2,2,0,0,1,4,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
167,4,4,7,1,0,2,1,0,3,2,0,1,0,2,2,1,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
168,3,6,4,3,1,2,2,2,1,1,1,2,0,1,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
169,2,5,3,6,2,1,1,0,2,1,3,2,2,1,0,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
170,4,2,4,6,1,0,1,0,1,3,1,3,2,3,0,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
171,4,4,3,5,1,2,1,1,1,2,1,1,2,1,0,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
172,4,2,5,5,1,3,1,2,2,1,0,1,2,1,0,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
173,5,3,2,6,2,2,1,2,1,0,0,1,2,1,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
174,4,5,5,2,2,2,1,1,1,1,0,0,3,1,0,3,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
175,7,4,2,3,1,4,1,1,1,1,2,0,0,3,1,1,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
176,6,3,4,3,1,2,2,1,0,2,1,1,1,1,2,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
177,7,3,2,4,1,2,3,2,1,1,0,0,1,2,2,1,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
178,4,4,4,4,3,1,0,2,1,2,0,1,1,0,3,2,0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
179,6,2,3,5,2,2,3,2,1,1,0,1,0,0,0,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
180,6,5,1,4,1,1,1,2,1,1,3,2,1,2,1,0,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
181,3,4,3,6,2,2,0,1,1,2,1,1,2,0,3,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
182,6,3,5,2,1,1,2,1,2,2,1,1,1,0,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
183,4,3,4,5,2,1,1,2,1,1,0,2,1,1,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
184,3,3,5,5,2,0,0,1,1,2,1,2,1,1,0,3,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
185,1,6,4,5,2,1,0,0,2,1,1,2,1,1,3,0,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
186,3,4,4,5,1,1,1,2,2,2,0,1,0,1,1,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
187,3,3,4,6,3,3,0,1,1,0,3,0,0,1,1,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
188,5,4,3,4,2,2,0,0,0,1,2,1,2,1,3,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
189,6,1,3,6,1,1,2,2,0,0,1,2,2,2,1,1,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
190,6,1,5,4,2,0,2,0,3,1,1,3,2,0,1,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
191,4,4,5,3,3,1,0,1,0,2,0,2,1,4,1,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
192,2,4,3,7,1,0,1,2,2,1,0,0,3,1,2,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
193,7,2,1,6,1,2,0,1,1,1,1,1,4,1,0,2,1,5.0990195135927845,5.0990195135927845,4.0,4.0,6,6,2.5495097567963922,2.5495097567963922,4
194,3,4,5,4,2,0,0,1,1,1,2,2,1,2,2,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
195,3,2,7,4,0,0,0,1,1,1,3,3,1,1,3,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
196,3,6,4,3,2,1,2,2,1,0,2,2,0,2,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
197,3,4,3,6,2,2,1,1,1,2,0,0,2,3,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
198,5,2,4,5,1,0,1,2,2,1,0,1,0,2,3,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
199,6,1,6,3,0,1,1,2,2,0,2,1,1,1,1,3,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
200,2,5,3,6,2,0,1,2,1,0,1,2,1,1,2,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
201,6,5,3,2,1,2,0,2,2,1,1,1,0,1,1,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
202,4,7,4,1,2,1,1,1,0,3,1,2,0,1,1,2,1,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
203,2,4,4,6,2,1,1,0,1,0,1,3,1,2,1,1,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
204,3,4,6,3,1,2,1,3,1,0,0,2,1,1,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
205,7,3,3,3,0,1,0,2,1,1,2,3,1,0,2,1,2,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
206,4,2,5,5,0,3,1,0,3,0,0,1,1,1,3,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
207,3,6,2,5,0,2,1,2,3,1,2,1,0,3,0,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
208,2,6,4,4,1,2,1,0,2,0,2,4,1,0,1,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
209,5,1,7,3,2,1,2,0,1,1,0,2,1,1,1,1,3,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
210,7,3,3,3,2,1,1,1,3,0,1,1,2,0,1,1,2,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
211,6,5,2,3,1,2,1,1,0,1,2,2,1,0,1,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
212,2,5,4,5,2,1,2,3,0,1,1,0,1,1,2,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
213,3,5,4,4,1,2,1,0,3,0,1,0,2,1,3,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
214,3,7,4,2,2,0,3,2,1,1,1,2,0,1,2,1,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
215,2,7,2,5,1,1,1,2,2,0,2,1,1,1,1,1,2,4.242640687119285,4.242640687119285,3.5,3.5,5,5,2.1213203435596424,2.1213203435596424,4
216,2,5,3,6,1,1,2,3,1,0,1,0,2,1,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
217,4,3,3,6,1,0,0,3,2,1,1,2,0,3,1,0,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
218,3,4,3,6,1,0,1,2,2,2,2,0,1,1,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
219,3,5,5,3,0,0,1,1,1,2,2,2,2,0,2,2,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
220,6,2,3,5,0,0,1,1,1,2,2,2,2,0,1,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
221,6,3,4,3,3,1,1,1,1,0,2,1,1,2,2,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
222,5,4,3,4,2,2,0,1,1,1,3,0,3,0,1,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
223,5,4,5,2,2,1,3,0,0,0,2,3,2,1,1,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
224,2,5,5,4,1,0,0,2,1,2,0,2,1,2,1,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
225,8,2,4,2,2,1,1,3,0,1,2,1,2,1,0,1,1,4.898979485566356,4.898979485566356,3.0,3.0,6,6,2.449489742783178,2.449489742783178,4
226,5,3,5,3,0,3,0,0,0,1,2,2,2,1,1,2,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
227,4,3,3,6,2,2,1,0,1,1,1,2,1,2,0,0,3,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
228,1,7,4,4,1,3,0,1,1,1,1,1,2,2,2,1,0,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
229,3,6,2,5,0,3,3,0,2,1,0,3,1,2,0,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
230,3,4,3,6,0,2,2,1,1,2,2,1,2,1,0,0,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
231,4,2,4,6,1,2,0,4,1,1,0,1,1,1,1,1,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
232,6,2,4,4,0,0,0,2,1,1,1,2,1,2,2,0,4,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
233,2,4,5,5,1,1,2,0,1,3,0,1,1,1,2,0,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
234,3,5,3,5,1,1,2,2,1,2,0,0,2,1,1,0,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
235,4,4,3,5,1,1,2,2,1,0,2,1,2,0,1,0,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
236,3,4,7,2,1,1,2,0,2,2,0,1,1,1,2,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
237,4,1,4,7,1,1,1,0,3,1,1,1,1,2,0,2,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
238,4,3,5,4,1,2,0,0,1,2,1,1,2,0,4,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
239,3,6,3,4,0,2,2,2,1,1,1,1,2,2,2,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
240,6,3,3,4,2,0,1,0,2,0,2,1,2,2,3,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
241,4,3,6,3,2,1,1,0,1,1,1,1,1,1,1,3,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
242,5,7,3,1,2,1,3,1,1,2,1,0,0,0,3,1,1,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
243,7,3,3,3,1,2,1,2,2,2,0,0,2,1,2,0,1,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
244,3,6,3,4,3,0,0,3,2,1,1,1,1,2,2,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
245,5,6,4,1,2,3,0,1,0,1,2,1,2,2,1,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
246,4,5,3,4,0,2,2,2,2,0,0,1,3,0,2,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
247,4,2,5,5,1,1,1,2,2,1,2,3,0,2,1,0,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
248,5,5,0,6,1,0,2,0,3,2,1,0,1,1,3,1,1,4.69041575982343,0.816496580927726,5.0,5.0,6,1,2.345207879911715,0.4714045207910317,3
249,4,4,5,3,0,1,1,0,3,0,1,3,2,0,1,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
250,3,6,2,5,1,3,1,1,1,3,0,1,2,1,1,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
251,3,5,4,4,0,0,1,0,1,2,2,3,2,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
252,6,3,4,3,2,1,1,1,2,2,2,2,1,1,0,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
253,3,6,2,5,1,2,1,0,0,1,2,1,3,2,1,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
254,5,5,3,3,2,0,2,1,1,2,2,1,1,2,0,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
255,4,4,6,2,1,1,0,2,1,3,2,0,1,1,2,0,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
256,4,4,5,3,1,2,2,0,2,2,0,1,0,1,1,3,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
257,2,2,6,6,1,1,3,0,1,3,0,2,1,0,1,2,1,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
258,4,5,2,5,0,1,1,3,0,2,0,1,2,0,3,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
259,8,2,3,3,2,1,2,0,2,1,0,2,1,1,1,2,1,4.69041575982343,4.69041575982343,3.0,3.0,6,6,2.345207879911715,2.345207879911715,4
260,4,4,6,2,1,1,1,1,3,1,1,2,1,1,2,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
261,3,3,6,4,0,1,0,2,3,2,1,2,0,1,1,3,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
262,4,5,3,4,0,1,2,3,1,1,2,0,1,2,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
263,5,6,3,2,1,1,1,3,0,2,1,2,1,1,1,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
264,5,4,3,4,1,0,2,1,1,1,0,1,2,2,3,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
265,4,4,4,4,1,1,1,0,2,1,3,2,3,0,1,1,0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
266,5,2,5,4,1,3,1,0,2,2,0,1,0,1,2,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
267,5,7,1,3,3,1,1,1,2,2,1,0,0,1,1,2,1,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
268,4,4,3,5,4,1,2,0,2,0,2,1,1,0,2,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
269,4,5,4,3,1,3,2,1,1,1,0,1,1,0,0,3,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
270,3,5,4,4,2,1,1,1,1,2,0,1,1,2,3,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
271,3,3,6,4,3,2,2,2,2,0,1,0,1,1,1,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
272,5,2,6,3,1,2,1,2,1,1,0,1,0,2,3,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
273,3,6,3,4,0,2,1,2,1,1,2,1,1,0,2,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
274,5,2,3,6,0,0,2,1,1,1,0,1,3,1,1,2,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
275,3,3,4,6,2,0,2,1,0,0,3,2,2,2,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
276,5,3,4,4,1,1,1,2,1,1,2,2,2,1,0,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
277,3,3,5,5,1,1,3,2,1,0,0,2,2,0,1,2,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
278,3,7,4,2,1,1,1,2,1,0,0,2,1,1,4,0,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
279,6,2,4,4,1,1,2,2,2,2,1,1,1,2,0,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
280,4,3,3,6,1,1,1,0,2,0,1,2,1,2,2,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
281,2,6,6,2,2,2,0,2,2,1,2,1,0,1,1,1,1,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
282,3,3,4,6,1,2,0,2,1,2,1,2,0,0,2,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
283,3,5,5,3,3,2,1,0,1,1,2,0,1,3,0,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
284,2,5,4,5,2,0,1,2,0,2,2,1,0,0,2,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
285,4,5,2,5,0,2,0,2,1,1,4,1,1,0,0,3,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
286,4,1,5,6,1,2,0,1,2,1,2,1,1,2,1,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
287,3,4,5,4,1,1,0,0,2,2,2,2,1,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
288,5,2,7,2,1,3,0,1,1,2,1,2,0,1,2,1,1,4.242640687119285,4.242640687119285,3.5,3.5,5,5,2.1213203435596424,2.1213203435596424,4
289,3,5,4,4,1,1,1,1,0,1,2,2,2,3,0,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
290,4,5,3,4,2,1,1,1,2,1,0,3,0,1,0,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
291,8,2,6,0,2,1,1,1,2,0,1,2,1,0,3,1,1,6.324555320336759,4.320493798938574,4.0,6.0,8,6,3.1622776601683795,2.494438257849294,3
292,4,5,4,3,0,2,1,1,2,1,0,0,3,1,0,4,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
293,4,5,4,3,2,1,1,1,1,0,1,1,4,2,0,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
294,6,4,3,3,1,0,3,1,1,0,2,2,3,1,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
295,2,5,3,6,2,2,0,1,2,2,1,0,0,2,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
296,3,4,3,6,3,2,2,1,2,0,0,0,0,1,1,2,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
297,5,1,6,4,2,0,2,0,1,1,0,3,2,1,3,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
298,7,1,5,3,1,1,1,2,2,1,1,0,0,2,3,1,1,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
299,3,3,5,5,3,1,2,1,0,2,2,1,1,1,2,0,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
300,3,4,3,6,1,0,1,0,2,1,3,3,1,1,2,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
301,4,4,5,3,4,1,0,1,1,1,0,1,1,2,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
302,5,3,4,4,3,1,2,0,1,2,1,0,0,2,0,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
303,5,6,4,1,3,0,0,2,1,0,1,2,1,0,4,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
304,5,3,3,5,2,1,1,2,0,0,3,1,1,1,3,0,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
305,4,5,6,1,2,1,1,2,0,1,0,2,1,2,0,2,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
306,3,3,4,6,0,2,2,1,1,1,1,1,1,1,2,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
307,4,4,3,5,3,0,1,1,0,1,2,2,1,1,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
308,5,3,3,5,2,1,1,1,0,0,1,3,1,2,2,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
309,3,3,4,6,2,2,0,2,2,0,2,3,0,0,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
310,3,5,3,5,1,0,3,2,2,0,1,2,0,2,1,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
311,4,4,6,2,0,1,2,3,0,1,1,2,1,1,2,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
312,4,6,1,5,1,1,0,1,2,2,1,0,2,0,2,2,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
313,6,4,4,2,2,0,0,1,2,1,1,0,1,2,2,2,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
314,5,3,3,5,0,0,1,1,3,2,2,0,0,2,3,2,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
315,6,2,5,3,2,1,1,0,1,3,1,0,1,2,2,2,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
316,5,4,3,4,1,1,2,0,0,2,1,2,1,2,2,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
317,3,3,4,6,1,1,1,2,3,1,0,2,2,0,0,3,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
318,4,4,5,3,0,0,0,1,1,1,2,0,3,2,4,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
319,5,2,5,4,0,1,0,2,2,1,4,1,1,1,1,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
320,2,3,8,3,0,0,1,2,0,1,1,1,1,2,3,3,1,4.69041575982343,4.69041575982343,3.0,3.0,6,6,2.345207879911715,2.345207879911715,4
321,3,4,1,8,1,0,2,1,1,1,0,2,1,2,3,1,1,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
322,6,4,1,5,1,2,1,0,1,1,1,1,3,2,1,0,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
323,3,3,5,5,2,2,1,1,1,0,1,3,0,0,1,2,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
324,3,7,3,3,1,1,1,2,2,1,1,1,2,0,3,0,1,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
325,3,3,4,6,1,2,2,3,0,1,1,0,2,1,0,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
326,4,6,3,3,2,2,1,0,1,0,0,1,2,0,2,3,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
327,3,6,4,3,1,0,2,1,2,0,2,1,1,2,3,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
328,5,4,1,6,1,2,2,1,1,1,0,1,1,2,2,0,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
329,3,4,5,4,1,1,1,0,3,2,1,2,0,2,0,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
330,5,3,4,4,0,1,1,0,0,1,2,2,1,2,3,0,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
331,3,3,5,5,0,3,2,0,1,2,2,2,1,2,1,0,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
332,3,4,4,5,1,1,0,0,1,2,1,2,3,2,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
